FactID,year,monthkey,monthname,province,inflection,rainfall,rainyday,latitude,longitude,heightabovemsl
3371,2018,9,September,Samut Sakhon,1395,-1,-1,-1,-1,-1
3372,2018,9,September,Samut Songkhram,66,-1,-1,-1,-1,-1
3373,2018,9,September,Phetchaburi,168,84.7,13,12.99944444,100.0605556,2.01
3374,2018,9,September,Prachuap Khiri Khan,250,62.1,8,11.83333333,99.83333333,4
3375,2018,9,September,Nakhon Si Thammarat,1269,191.2,20,8.537777778,99.96388889,3.14
3376,2018,9,September,Krabi,0,249.3,20,8.103611111,98.97527778,8
3377,2018,9,September,Phang-nga,68,-1,-1,-1,-1,-1
3378,2018,9,September,Phuket,0,294,18,7.883333333,98.4,1.83
3379,2018,9,September,Surat Thani,2168,92.72,16,9.135555556,99.15194444,5
3380,2018,9,September,Ranong,215,524.2,24,9.983333333,98.61666667,7
3381,2018,9,September,Chumphon,148,118.1,18,10.49875,99.18847222,4.4
3382,2018,9,September,Songkhla,144,110.14,21,7.182111111,100.6076944,4.57
3383,2018,9,September,Satun,138,300.1,20,6.65,100.0833333,4.06
3384,2018,9,September,Trang,234,284,22,7.516666667,99.61666667,14.32
3385,2018,9,September,Phatthalung,911,110.82,18,7.583333333,100.1666667,2
3386,2018,9,September,Pattani,408,163.9,19,6.783333333,101.15,4.05
3387,2018,9,September,Yala,270,280.8,18,6.516666667,101.2833333,30
3388,2018,9,September,Narathiwat,164,220.3,18,6.416666667,101.8166667,3.57
3389,2018,10,October,Bangkok,220,311.1,18,13.72638889,100.56,3.01
3390,2018,10,October,Samut Prakarn,618,-1,-1,-1,-1,-1
3391,2018,10,October,Nonthaburi,644,-1,-1,-1,-1,-1
3392,2018,10,October,Pathum Thani,760,111.5,11,14.1,100.6166667,6
3393,2018,10,October,Phra Nakhon Si Ayutthaya,244,-1,-1,-1,-1,-1
3394,2018,10,October,Ang Thong,325,-1,-1,-1,-1,-1
3395,2018,10,October,Lop Buri,240,106.3,12,14.79972222,100.645,10
3396,2018,10,October,Sing Buri,12,-1,-1,-1,-1,-1
3397,2018,10,October,Chai Nat,42,81.7,9,15.15,100.1833333,15
3398,2018,10,October,Saraburi,375,-1,-1,-1,-1,-1
3399,2018,10,October,Chon Buri,661,186.3,17,13.36666667,100.9833333,0.86
3400,2018,10,October,Rayong,6,127.4,15,12.63222222,101.3436111,2.6
3401,2018,10,October,Chanthaburi,54,248,18,12.61666667,102.1133333,2.68
3402,2018,10,October,Trat,186,317.9,21,11.76666667,102.8833333,2
3403,2018,10,October,Chachoengsao,542,141,17,13.51555556,101.4583333,70.17
3404,2018,10,October,Prachin Buri,22,112,11,14.05841667,101.3693056,5.14
3405,2018,10,October,Nakhon Nayok,176,-1,-1,-1,-1,-1
3406,2018,10,October,Sa kaeo,54,-1,-1,-1,-1,-1
3407,2018,10,October,Nakhon Ratchasima,914,106.82,9,14.96830556,102.0860278,186.6
3408,2018,10,October,Buri Ram,975,35,5,15.22575,103.2480833,182
3409,2018,10,October,Surin,600,55.3,7,14.88333333,103.5,145.81
3410,2018,10,October,Si Sa Ket,5,60.7,8,15,104.05,122.87
3411,2018,10,October,Ubon Ratchathani,550,77.3,7,15.25,104.8666667,122
3412,2018,10,October,Yasothon,24,-1,-1,-1,-1,-1
3413,2018,10,October,Chaiyaphum,276,76.7,10,15.8,102.0333333,182.15
3414,2018,10,October,Amnat Charoen,90,-1,-1,-1,-1,-1
3415,2018,10,October,Bueng Kan,90,-1,-1,-1,-1,-1
3416,2018,10,October,Nong Bua Lam Phu,12,-1,-1,-1,-1,-1
3417,2018,10,October,Khon Kaen,524,77.6,4,16.46111111,102.7897222,186.97
3418,2018,10,October,Udon Thani,18,38.9,4,17.38333333,102.8,177
3419,2018,10,October,Loei,50,65.8,7,17.45,101.7333333,252.51
3420,2018,10,October,Nong Khai,48,75.6,4,17.86716667,102.7330278,173.21
3421,2018,10,October,Maha Sarakham,245,23.6,4,16.24722222,103.0680556,153
3422,2018,10,October,Roi Et,84,14.1,4,16.02,103.7438889,140
3423,2018,10,October,Kalasin,245,16.32,5,16.3325,103.5883333,138.75
3424,2018,10,October,Sakon Nakhon,75,2.2,1,17.15,104.1333333,171
3425,2018,10,October,Nakhon Phanom,15,44.6,2,17.41083333,104.7825,140
3426,2018,10,October,Mukdahan,14,27,2,16.54138889,104.7288889,138
3427,2018,10,October,Chiang Mai,509,214.62,12,18.79,98.97694444,313.2
3428,2018,10,October,Lamphun,48,254.1,8,18.56722222,99.03388889,296.42
3429,2018,10,October,Lampang,12,102.7,7,18.28333333,99.51666667,242
3430,2018,10,October,Uttaradit,208,102.3,7,17.61666667,100.1,63
3431,2018,10,October,Phrae,6,32.7,5,18.16666667,100.1666667,161.79
3432,2018,10,October,Nan,30,18.2,5,18.77972222,100.7777778,200
3433,2018,10,October,Phayao,42,239,12,19.13333333,99.9,396.89
3434,2018,10,October,Chiang Rai,743,168.4,12,19.96138889,99.88138889,390
3435,2018,10,October,Mae Hong Son,120,120.8,15,19.29897222,97.97577778,267.74
3436,2018,10,October,Nakhon Sawan,506,20.7,5,15.67183333,100.1323611,33.91
3437,2018,10,October,Uthai Thani,310,-1,-1,-1,-1,-1
3438,2018,10,October,Kamphaeng Phet,304,136.5,7,16.48680556,99.52697222,80
3439,2018,10,October,Tak,32,180.9,10,16.87833333,99.14333333,125.62
3440,2018,10,October,Sukhothai,205,119,8,17.10611111,99.8,48.29
3441,2018,10,October,Phitsanulok,384,60.4,6,16.79480556,100.2793056,44.02
3442,2018,10,October,Phichit,258,35,6,16.43805556,100.2925,35.95
3443,2018,10,October,Phetchabun,182,94.8,9,16.43333333,101.15,114
3444,2018,10,October,Ratchaburi,128,306.52,19,13.48930556,99.79238889,5
3445,2018,10,October,Kanchanaburi,136,186.2,11,14.0225,99.53583333,27.53
3446,2018,10,October,Suphan Buri,150,186.2,13,14.47444444,100.1388889,7.23
3447,2018,10,October,Nakhon Pathom,1610,197,17,14.01166667,99.97,7.46
3448,2018,10,October,Samut Sakhon,1498,-1,-1,-1,-1,-1
3449,2018,10,October,Samut Songkhram,126,-1,-1,-1,-1,-1
3450,2018,10,October,Phetchaburi,192,360.2,18,12.99944444,100.0605556,2.01
3451,2018,10,October,Prachuap Khiri Khan,242,345.6,15,11.83333333,99.83333333,4
3452,2018,10,October,Nakhon Si Thammarat,1087,335.1,21,8.537777778,99.96388889,3.14
3453,2018,10,October,Krabi,0,308.4,20,8.103611111,98.97527778,8
3454,2018,10,October,Phang-nga,126,-1,-1,-1,-1,-1
3455,2018,10,October,Phuket,6,360,25,7.883333333,98.4,1.83
3456,2018,10,October,Surat Thani,1806,162.7,22,9.135555556,99.15194444,5
3457,2018,10,October,Ranong,252,307.2,20,9.983333333,98.61666667,7
3458,2018,10,October,Chumphon,244,224.4,20,10.49875,99.18847222,4.4
3459,2018,10,October,Songkhla,237,456.55,26,7.182111111,100.6076944,4.57
3460,2018,10,October,Satun,109,268.9,22,6.65,100.0833333,4.06
3461,2018,10,October,Trang,300,299.9,20,7.516666667,99.61666667,14.32
3462,2018,10,October,Phatthalung,1046,277.9,20,7.583333333,100.1666667,2
3463,2018,10,October,Pattani,468,309.1,18,6.783333333,101.15,4.05
3464,2018,10,October,Yala,426,292.5,21,6.516666667,101.2833333,30
3465,2018,10,October,Narathiwat,190,324.5,22,6.416666667,101.8166667,3.57
3466,2018,11,November,Bangkok,92,14.2,1,13.72638889,100.56,3.01
3467,2018,11,November,Samut Prakarn,653,-1,-1,-1,-1,-1
3468,2018,11,November,Nonthaburi,652,-1,-1,-1,-1,-1
3469,2018,11,November,Pathum Thani,892,2.1,1,14.1,100.6166667,6
3470,2018,11,November,Phra Nakhon Si Ayutthaya,519,-1,-1,-1,-1,-1
3471,2018,11,November,Ang Thong,393,-1,-1,-1,-1,-1
3472,2018,11,November,Lop Buri,85,6,1,14.79972222,100.645,10
3473,2018,11,November,Sing Buri,0,-1,-1,-1,-1,-1
3474,2018,11,November,Chai Nat,36,9.1,2,15.15,100.1833333,15
3475,2018,11,November,Saraburi,492,-1,-1,-1,-1,-1
3476,2018,11,November,Chon Buri,1200,17.1,2,13.36666667,100.9833333,0.86
3477,2018,11,November,Rayong,24,5.2,2,12.63222222,101.3436111,2.6
3478,2018,11,November,Chanthaburi,143,3.9,2,12.61666667,102.1133333,2.68
3479,2018,11,November,Trat,132,16,3,11.76666667,102.8833333,2
3480,2018,11,November,Chachoengsao,533,2.3,2,13.51555556,101.4583333,70.17
3481,2018,11,November,Prachin Buri,6,0,0,14.05841667,101.3693056,5.14
3482,2018,11,November,Nakhon Nayok,82,-1,-1,-1,-1,-1
3483,2018,11,November,Sa kaeo,6,-1,-1,-1,-1,-1
3484,2018,11,November,Nakhon Ratchasima,625,7.9,3,14.96830556,102.0860278,186.6
3485,2018,11,November,Buri Ram,290,21.8,3,15.22575,103.2480833,182
3486,2018,11,November,Surin,252,17.9,1,14.88333333,103.5,145.81
3487,2018,11,November,Si Sa Ket,5,13.6,3,15,104.05,122.87
3488,2018,11,November,Ubon Ratchathani,324,11.1,2,15.25,104.8666667,122
3489,2018,11,November,Yasothon,21,-1,-1,-1,-1,-1
3490,2018,11,November,Chaiyaphum,114,3.2,3,15.8,102.0333333,182.15
3491,2018,11,November,Amnat Charoen,24,-1,-1,-1,-1,-1
3492,2018,11,November,Bueng Kan,146,-1,-1,-1,-1,-1
3493,2018,11,November,Nong Bua Lam Phu,12,-1,-1,-1,-1,-1
3494,2018,11,November,Khon Kaen,587,14.8,2,16.46111111,102.7897222,186.97
3495,2018,11,November,Udon Thani,27,0,0,17.38333333,102.8,177
3496,2018,11,November,Loei,30,3.5,3,17.45,101.7333333,252.51
3497,2018,11,November,Nong Khai,109,0,0,17.86716667,102.7330278,173.21
3498,2018,11,November,Maha Sarakham,180,18.9,2,16.24722222,103.0680556,153
3499,2018,11,November,Roi Et,42,4.8,2,16.02,103.7438889,140
3500,2018,11,November,Kalasin,80,0.7,1,16.3325,103.5883333,138.75
3501,2018,11,November,Sakon Nakhon,0,0,0,17.15,104.1333333,171
3502,2018,11,November,Nakhon Phanom,5,0,0,17.41083333,104.7825,140
3503,2018,11,November,Mukdahan,14,0,0,16.54138889,104.7288889,138
3504,2018,11,November,Chiang Mai,351,0.7,1,18.79,98.97694444,313.2
3505,2018,11,November,Lamphun,30,3.3,1,18.56722222,99.03388889,296.42
3506,2018,11,November,Lampang,12,10.3,1,18.28333333,99.51666667,242
3507,2018,11,November,Uttaradit,90,3.4,2,17.61666667,100.1,63
3508,2018,11,November,Phrae,0,0.9,1,18.16666667,100.1666667,161.79
3509,2018,11,November,Nan,10,2.1,1,18.77972222,100.7777778,200
3510,2018,11,November,Phayao,28,9,2,19.13333333,99.9,396.89
3511,2018,11,November,Chiang Rai,363,54.9,2,19.96138889,99.88138889,390
3512,2018,11,November,Mae Hong Son,74,17.8,2,19.29897222,97.97577778,267.74
3513,2018,11,November,Nakhon Sawan,375,8.6,4,15.67183333,100.1323611,33.91
3514,2018,11,November,Uthai Thani,336,-1,-1,-1,-1,-1
3515,2018,11,November,Kamphaeng Phet,208,6,2,16.48680556,99.52697222,80
3516,2018,11,November,Tak,43,3.6,2,16.87833333,99.14333333,125.62
3517,2018,11,November,Sukhothai,75,0,0,17.10611111,99.8,48.29
3518,2018,11,November,Phitsanulok,282,1.5,2,16.79480556,100.2793056,44.02
3519,2018,11,November,Phichit,143,0.32,2,16.43805556,100.2925,35.95
3520,2018,11,November,Phetchabun,66,0,0,16.43333333,101.15,114
3521,2018,11,November,Ratchaburi,382,26.52,3,13.48930556,99.79238889,5
3522,2018,11,November,Kanchanaburi,265,9.4,3,14.0225,99.53583333,27.53
3523,2018,11,November,Suphan Buri,372,16.3,2,14.47444444,100.1388889,7.23
3524,2018,11,November,Nakhon Pathom,2870,5.9,3,14.01166667,99.97,7.46
3525,2018,11,November,Samut Sakhon,2404,-1,-1,-1,-1,-1
3526,2018,11,November,Samut Songkhram,24,-1,-1,-1,-1,-1
3527,2018,11,November,Phetchaburi,218,63.1,3,12.99944444,100.0605556,2.01
3528,2018,11,November,Prachuap Khiri Khan,165,210.2,4,11.83333333,99.83333333,4
3529,2018,11,November,Nakhon Si Thammarat,1311,217.1,9,8.537777778,99.96388889,3.14
3530,2018,11,November,Krabi,0,50.5,4,8.103611111,98.97527778,8
3531,2018,11,November,Phang-nga,64,-1,-1,-1,-1,-1
3532,2018,11,November,Phuket,6,51.2,4,7.883333333,98.4,1.83
3533,2018,11,November,Surat Thani,964,52.92,8,9.135555556,99.15194444,5
3534,2018,11,November,Ranong,274,143.1,6,9.983333333,98.61666667,7
3535,2018,11,November,Chumphon,348,250.6,4,10.49875,99.18847222,4.4
3536,2018,11,November,Songkhla,192,234.35,8,7.182111111,100.6076944,4.57
3537,2018,11,November,Satun,72,66.3,8,6.65,100.0833333,4.06
